Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight,Cluster
1,150,2148,34512.32,3,2,1455,1
6,109,2461,23848.16,5,2,1842,1
19,86,2953,15817.44,5,2,1820,1
3,104,1896,26178.88,4,2,1820,1
6,125,3353,27908.69,2,1,1528,1
16,90,2982,40180.0,5,2,1865,1
1,112,1991,24632.0,5,2,1687,1
15,120,1560,29450.0,5,2,1300,1
1,90,5390,42351.0,0,2,3135,1
7,150,2776,43420.0,5,2,1892,1
8,140,1968,27070.0,4,2,1411,1
2,105,1896,25860.0,3,2,1295,1
4,400,3800,143892.0,2,1,1555,1
1,110,1560,28970.0,5,2,1555,1
3,109,1796,30587.07,5,2,1400,1
2,150,1995,28600.0,3,2,1350,1
18,92,4400,42185.0,0,2,4800,1
10,122,2148,23258.0,4,2,1690,1
1,163,1499,32550.0,5,1,1495,1
1,136,1896,30310.0,5,2,1450,1
12,170,1968,28255.0,5,2,1328,1
1,100,2179,21136.0,5,2,1825,1
4,144,1896,21520.0,5,2,1204,1
3,170,2494,36042.7,4,1,1550,1
11,105,1996,27856.0,5,2,1821,1
1,120,1910,23470.0,5,2,1335,1
4,126,1998,21360.0,4,2,1405,1
2,150,2188,32000.0,5,2,1823,1
2,200,2302,42377.36,2,1,1200,1
4,150,1968,26524.69,5,2,1279,1
3,136,2499,30990.0,4,2,1834,1
7,120,2464,27150.0,5,2,1847,1
2,151,2429,23343.31,5,1,1780,1
6,140,1968,28580.0,4,2,1454,1
2,190,1968,48525.08,5,2,1760,1
4,130,1896,25404.78,2,1,1645,1
2,163,1995,35900.0,5,2,1505,1
2,115,1996,29213.0,5,2,1821,1
9,125,1753,25040.0,5,2,1473,1
8,115,1956,27230.0,5,2,1845,1
3,115,1998,24310.0,4,2,1418,1
3,116,2287,32723.49,4,2,1860,1
7,102,1968,29046.05,5,2,1917,1
16,110,1997,22890.0,5,2,1545,1
2,140,1968,26225.0,5,2,1316,1
4,150,2188,26710.0,5,2,1490,1
5,136,1997,28150.0,5,2,1635,1
3,125,2800,27422.4,2,2,1772,1
7,115,2499,31242.58,5,2,1910,1
18,184,1995,67300.0,4,2,1765,1
1,136,1995,26190.0,5,2,1458,1
1,135,1591,24050.12,5,1,1305,1
17,143,1968,34930.0,4,2,1495,1
1,60,2188,26332.0,4,2,1879,1
5,116,1995,25599.99,3,2,1305,1
5,122,2148,22562.0,4,2,1630,1
3,84,2820,18707.39,2,2,1900,1
10,100,1870,21909.0,5,2,1728,1
6,115,1984,22086.4,2,1,1501,1
5,125,2172,21600.0,4,2,1450,1
4,90,2664,29293.33,5,2,1850,1
7,135,2463,26060.0,5,2,1873,1
12,144,1991,18720.0,5,2,1324,1
2,55,2798,23355.33,5,1,2137,1
3,110,1997,22580.0,4,2,1410,1
1,145,1997,23739.98,3,1,1310,1
7,136,2143,36800.0,5,2,1540,1
3,150,2953,39293.54,2,2,1746,1
1,136,1997,31600.0,5,2,1538,1
4,110,2198,28959.99,5,2,1945,1
3,130,1998,30800.0,4,2,1502,1
2,109,2461,30036.9,2,2,1726,1
1,90,2798,22597.26,5,2,2052,1
2,105,1895,24500.0,4,1,1360,1
2,115,1870,25921.0,5,2,1590,1
3,140,1968,27390.0,3,2,1340,1
5,120,1910,23470.0,5,2,1335,1
4,100,2143,29850.0,3,1,1455,1
17,127,2800,25890.0,5,2,1970,1
1,136,1598,27325.0,5,2,1415,1
3,110,2499,25238.0,3,2,1670,1
2,110,1995,26000.0,3,2,1310,1
3,120,1997,28326.28,4,2,1809,1
9,90,2148,28990.0,5,2,1415,1
3,125,2791,32403.0,5,1,2500,1
2,90,1560,26710.0,5,2,1661,1
1,95,2143,25489.86,4,2,1725,1
4,150,1596,25600.0,5,1,1579,1
6,112,2495,22976.69,3,2,2008,1
1,135,2402,26180.0,5,2,1937,1
9,100,2477,18233.87,4,2,1735,1
19,140,1991,31800.0,5,2,1360,1
16,130,1896,24650.0,4,2,1375,1
7,163,2496,39270.0,4,2,1560,1
6,136,1951,28451.91,4,2,1450,1
2,140,1991,27100.0,5,2,1365,1
1,140,1598,23520.0,3,2,1395,1
2,140,1799,22500.0,5,1,1294,1
5,220,3199,54512.77,4,1,1530,1
2,60,2148,36500.0,3,2,1495,1
3,140,1968,26200.0,5,2,1561,1
4,115,1995,25900.0,3,2,1395,1
3,130,2287,32680.0,5,2,2000,1
2,100,1870,21909.0,5,2,1728,1
15,140,1968,33400.0,5,2,1699,1
3,86,2446,20028.13,5,2,1780,1
9,105,2499,26306.3,4,2,1880,1
10,75,1998,26750.0,5,1,1821,1
8,90,1996,28370.87,5,2,1748,1
5,115,1560,30580.0,5,2,1395,1
4,115,1595,26890.0,3,1,1300,1
5,190,2987,52512.9,5,2,1780,1
5,140,1997,27386.21,4,2,1533,1
1,125,1956,24575.0,2,1,1538,1
1,85,2496,17438.61,5,2,2350,1
10,105,1995,24105.0,5,1,1380,1
3,158,2953,39508.0,3,2,2200,1
5,82,1968,28420.0,5,2,1430,1
2,163,1796,42050.0,2,1,1465,1
7,165,1910,23470.0,5,2,1335,1
7,150,2188,32000.0,5,2,1823,1
2,160,1994,21540.0,5,1,1330,1
3,115,1995,27700.0,5,2,1773,1
1,105,1994,23018.76,5,2,1462,1
6,280,3498,37850.0,3,1,1525,1
4,110,1896,28542.06,4,2,1470,1
27,218,3199,48850.0,2,1,1475,1
4,122,2874,27559.29,3,2,1945,1
10,140,1996,19875.47,5,1,1412,1
5,125,1749,22890.0,4,1,1400,1
4,122,2874,24080.39,2,2,1770,1
3,130,1984,28800.0,4,1,1340,1
1,110,2286,23100.0,5,2,1865,1
3,110,2446,20758.36,5,2,1755,1
1,136,1997,23760.0,5,2,1306,1
3,116,2286,28344.6,2,2,1769,1
2,136,1988,21468.15,5,1,1287,1
2,122,2148,31044.53,3,2,1415,1
1,60,2940,35624.0,0,2,2095,1
2,122,2148,23258.0,4,2,1690,1
4,140,1968,28220.0,5,2,1380,1
3,140,1968,28840.0,4,2,1454,1
4,100,1910,23920.0,5,2,1553,1
2,100,2496,19814.64,5,2,1697,1
7,114,1995,26734.0,5,2,1725,1
2,150,2148,43350.0,2,2,1500,1
9,130,2198,32240.01,5,2,1925,1
1,167,2477,25500.0,4,2,1860,1
2,136,1582,23325.0,5,2,1289,1
3,75,2143,26193.15,5,2,1564,1
3,197,3222,49023.11,4,2,1680,1
5,125,2172,26770.0,5,2,1448,1
2,120,1870,24960.0,5,2,1430,1
1,167,2993,78100.01,4,2,2065,1
1,220,3199,54512.77,4,1,1530,1
13,165,3200,35002.94,5,2,2125,1
1,140,1968,35500.0,5,2,1665,1
1,128,2179,32865.0,5,2,1783,1
2,163,1598,21505.0,5,2,1184,1
3,118,2464,20674.82,3,1,1505,1
10,110,1997,40600.0,4,2,1615,1
1,163,1995,44000.0,4,2,1580,1
1,90,2663,17520.75,2,2,1475,1
11,150,1984,31190.0,2,1,1481,1
4,60,1896,32210.0,3,1,1678,1
22,150,1998,26294.28,2,1,1185,1
1,105,1896,25430.0,3,2,1291,1
5,90,1896,23150.99,5,2,1803,1
1,100,2663,23138.97,5,2,1850,1
4,224,2987,43900.0,2,2,1585,1
13,140,2179,22120.79,5,2,1950,1
3,136,2477,32236.64,4,2,1880,1
1,110,1560,27700.0,5,2,1539,1
6,115,2498,34711.56,5,2,1580,1
3,90,1997,28880.0,6,2,1608,1
2,143,2148,38439.2,5,2,1495,1
5,143,1995,30650.0,5,2,1470,1
2,143,2800,22537.95,4,1,1470,1
17,98,2299,18914.33,4,2,1600,1
3,193,2793,33800.92,4,1,1395,1
7,136,1997,31600.0,5,2,1538,1
5,292,3498,67900.0,4,1,1660,1
6,140,2497,31176.0,5,2,1984,1
7,250,3997,89000.0,4,2,1895,1
1,120,2172,22739.61,5,2,1475,1
8,150,1896,22385.0,5,2,1301,1
2,150,2148,32311.8,5,2,1934,1
2,185,2401,48735.0,5,2,2058,1
16,90,1997,32260.0,5,2,1743,1
2,150,1910,23270.0,3,2,1330,1
3,150,1968,35670.8,4,2,2213,1
2,82,2148,20543.59,4,2,1685,1
20,95,2820,21161.64,5,2,1875,1
7,116,2148,36070.0,5,2,1480,1
4,211,2946,47600.0,4,1,1719,1
5,136,1998,23785.0,2,1,1390,1
5,120,1997,26075.0,5,2,1702,1
19,118,2389,17381.27,3,1,1630,1
2,110,2088,27637.5,5,2,1690,1
5,140,1968,24700.0,5,2,1465,1
1,105,1598,28090.0,5,2,1539,1
2,122,1598,26990.0,4,1,1280,1
13,160,1948,25482.0,4,1,1395,1
1,140,1968,26830.0,5,2,1399,1
1,160,2599,36368.44,4,1,1270,1
4,115,1498,30720.46,5,2,1230,1
7,126,1998,25300.0,4,2,1505,1
3,143,1995,38600.0,2,1,1505,1
5,115,1995,26580.0,5,2,1678,1
20,150,1910,23130.0,5,2,1360,1
1,150,1995,26950.0,5,2,1462,1
6,125,1870,22810.0,5,1,1430,1
2,165,2457,27925.0,4,1,1365,1
6,75,1995,27700.0,5,1,1860,1
4,120,1910,22290.0,5,2,1335,1
5,115,2477,29165.0,5,2,1915,1
8,72,3222,50000.0,5,1,1730,1
1,109,2499,26680.0,4,2,1710,1
10,158,2798,29258.68,5,2,1902,1
1,136,2143,39525.0,4,2,1580,1
5,140,1968,29400.0,5,2,1541,1
2,136,1997,26210.0,3,2,1408,1
2,100,2663,20091.83,3,2,1730,1
1,85,2198,24750.0,5,2,1656,1
8,143,1995,34000.0,4,2,1410,1
2,163,2498,23944.9,4,1,1290,1
14,130,1998,27090.0,5,2,1456,1
3,90,1896,26196.75,5,2,1681,1
8,114,1560,28050.0,5,2,1445,1
2,140,1997,33800.0,5,2,1597,1
5,108,2953,20225.79,6,2,1802,1
4,204,2967,59686.62,5,2,2270,1
1,128,1582,22785.1,5,2,1375,1
3,110,2402,23920.0,5,2,1889,1
8,112,2184,22800.0,5,2,1420,1
1,140,1968,26200.0,5,2,1561,1
3,110,1997,18439.05,5,2,1561,1
9,136,1997,23370.0,5,2,1306,1
10,145,2298,34510.0,5,2,1880,1
4,115,1951,28000.0,4,2,1450,1
3,185,2401,35500.0,4,2,1578,1
5,130,1896,27510.0,4,2,1387,1
6,116,2977,24934.0,5,2,1910,1
3,116,1995,30500.0,5,2,1410,1
15,36,2262,35450.0,0,2,2722,1
1,87,1948,18348.0,5,2,1965,1
5,116,1995,30700.0,5,2,1410,1
3,184,1995,44100.0,4,2,1620,1
1,190,1969,39813.51,5,1,1658,1
14,192,2494,34300.0,3,1,1405,1
1,72,3983,24350.0,0,2,2115,1
4,150,1896,22265.0,5,2,1301,1
3,170,2685,42623.11,4,2,1650,1
3,95,2454,21647.98,5,2,1775,1
9,84,2820,13753.95,5,2,1820,1
1,163,2688,39913.62,5,2,1980,1
2,88,2068,28157.42,5,2,1370,1
1,90,2399,16774.01,5,1,1790,1
3,100,1870,20552.84,5,2,1677,1
11,138,1560,24240.0,3,1,1437,1
5,140,1968,48290.79,5,2,1820,1
4,115,1685,25200.0,5,2,1415,1
3,90,2188,24194.0,5,2,1841,1
2,100,1870,22900.0,5,2,1677,1
9,125,2151,32208.24,4,2,1410,1
4,136,2798,25927.9,2,2,2115,1
3,120,1598,29906.11,5,2,1513,1
4,135,1591,22490.39,5,1,1383,1
3,140,1968,20396.0,4,2,1315,1
1,145,1999,28025.0,5,1,1530,1
5,115,1870,25200.0,4,2,1350,1
1,115,1560,27600.0,5,2,1495,1
29,120,1910,24720.0,5,2,1553,1
14,75,2497,29264.6,4,2,1230,1
11,130,1896,29080.0,4,2,1387,1
22,125,2982,26852.8,5,2,1905,1
6,130,1598,28300.0,5,2,1310,1
1,90,2720,59960.0,3,1,1796,1
9,130,1598,27650.0,5,2,1562,1
3,109,2184,20650.0,5,2,1304,1
9,129,1794,23775.0,5,1,1355,1
10,115,1998,22480.0,4,2,1507,1
4,136,1997,23450.0,5,2,1431,1
18,130,1997,28800.0,4,2,1517,1
6,110,1461,27700.0,5,2,1511,1
1,125,2402,27180.0,5,2,1939,1
5,95,2143,28275.28,5,2,1890,1
4,145,2298,38033.0,5,2,2135,1
3,150,2199,34954.2,4,1,1410,1
7,122,1799,27219.84,4,1,1350,1
6,143,1995,32300.0,4,2,1415,1
38,143,2148,41523.11,4,2,1590,1
11,109,2151,23222.87,5,2,1906,1
4,127,2798,25640.0,5,2,2020,1
14,60,4525,42920.0,4,2,4525,1
3,120,1870,26260.0,5,2,1350,1
1,140,1991,21251.0,5,2,1383,1
5,129,1995,26600.0,5,1,1250,1
2,155,2496,37980.0,4,2,1560,1
1,163,2688,42800.0,5,2,2175,1
2,136,1998,35844.36,2,1,1375,1
3,224,2987,61250.0,5,2,2110,1
7,192,1998,28620.0,5,1,1560,1
7,116,1995,30500.0,5,2,1410,1
1,88,2461,23317.83,3,2,1755,1
3,105,1995,31100.0,5,2,1881,1
3,136,1997,27111.74,5,2,1581,1
5,109,1997,23550.0,5,2,1574,1
3,110,1998,23950.0,5,2,1535,1
4,140,1997,27386.21,4,2,1533,1
2,224,2987,66900.0,4,2,1720,1
21,120,2664,21997.04,5,2,1805,1
5,100,1910,26150.0,4,2,1430,1
2,150,1598,28410.0,2,1,1512,1
6,197,3222,45623.11,4,2,1680,1
12,105,1956,30175.0,5,2,1538,1
1,120,1910,21950.0,5,2,1320,1
4,150,1995,41200.0,2,2,1605,1
5,200,1998,23545.0,3,1,1240,1
3,150,2287,36630.0,5,2,2090,1
1,136,2143,32257.9,5,2,1485,1
2,126,1998,24400.0,5,2,1625,1
8,131,1951,30250.0,4,2,1545,1
8,112,1991,25650.0,5,2,1720,1
4,136,1997,28150.0,5,2,1635,1
1,224,1991,23840.14,5,2,1320,1
4,115,2171,28160.0,5,2,1786,1
5,190,2987,49900.0,5,2,2110,1
19,120,1870,33650.0,5,2,1695,1
2,140,1968,30700.0,5,2,1660,1
3,132,1591,26500.0,5,1,1379,1
6,129,2148,29852.6,2,2,1630,1
2,125,1796,21800.0,4,1,1390,1
5,136,1997,21036.0,5,1,1300,1
2,127,1991,28245.0,5,2,1820,1
2,120,1560,26985.0,5,2,1398,1
8,102,1896,27497.8,5,2,1830,1
2,150,1968,32030.0,5,2,1320,1
30,150,1991,22215.0,4,2,1560,1
3,450,4163,93239.45,2,1,1800,1
18,86,2446,19850.0,2,2,1745,1
2,150,1997,34650.0,5,2,1578,1
1,135,1998,23385.38,4,1,1390,1
1,190,1968,50345.38,5,2,1770,1
10,100,1968,25750.0,5,2,1380,1
6,150,2231,28300.0,4,2,1525,1
3,140,1998,24016.0,5,1,1430,1
9,71,2970,25520.0,3,2,1850,1
9,115,1968,25090.0,5,2,1561,1
1,224,2987,53950.0,2,2,1710,1
15,110,1896,27003.47,5,2,1390,1
13,120,1997,24495.7,5,2,1661,1
17,105,2148,36050.0,5,2,1465,1
2,125,1994,20374.31,5,1,1405,1
22,115,1998,22480.0,4,2,1507,1
5,136,1997,26800.0,4,2,1580,1
2,125,2835,30190.53,5,2,2050,1
6,125,2664,26758.0,5,2,1875,1
3,144,1560,22031.0,5,2,1661,1
7,75,3996,69000.0,4,2,2260,1
3,110,1598,26952.28,5,2,1539,1
4,100,2874,34204.67,4,1,1859,1
2,90,2188,22237.2,2,2,1860,1
13,105,2953,21066.0,2,2,1695,1
5,140,1968,26520.0,5,2,1380,1
2,110,1587,25000.0,2,1,1453,1
3,105,1968,31290.0,5,2,1445,1
2,126,1998,22050.0,5,2,1385,1
3,115,1685,24832.42,5,2,1415,1
8,150,1995,30850.0,5,2,1483,1
7,150,2500,18229.59,4,1,1710,1
2,120,1598,32062.66,4,2,1444,1
6,163,1984,32790.0,4,2,1613,1
1,100,1896,23410.0,5,2,1498,1
7,193,2771,36962.24,4,1,1450,1
16,95,2497,48555.77,3,2,2115,1
9,90,1997,30470.0,5,2,1578,1
1,136,1796,29575.0,5,2,1370,1
1,185,2400,44630.75,4,2,1644,1
33,143,2498,35758.04,4,2,1480,1
2,110,1968,47645.38,5,1,1770,1
2,150,1994,21900.0,5,1,1345,1
2,112,1951,29150.0,5,2,1565,1
4,100,2188,30050.0,5,2,1743,1
3,140,1968,33570.0,5,2,1665,1
12,122,2148,28990.0,3,2,1415,1
7,115,2953,20031.73,5,2,1930,1
4,133,3449,59465.16,4,2,1940,1
5,130,1896,29080.0,4,2,1387,1
1,105,1896,23450.0,5,2,1429,1
1,135,1997,22110.0,5,1,1737,1
2,115,1910,23850.0,4,2,1305,1
1,105,1997,34350.0,5,2,2097,1
2,85,2198,24750.0,5,2,1656,1
3,140,1968,31690.0,3,2,1420,1
2,150,2231,27875.0,4,2,1435,1
11,120,1968,25250.0,4,2,1505,1
4,88,1598,34113.31,5,1,1290,1
9,145,2298,34510.0,5,2,1880,1
2,150,1995,30900.0,5,2,1420,1
7,115,1685,25200.0,5,2,1415,1
1,90,2498,35758.04,3,2,1480,1
9,140,2204,26000.0,5,2,1351,1
1,95,2720,45090.0,5,1,1724,1
26,150,1968,37748.96,4,2,1475,1
2,130,2188,34110.0,5,2,1702,1
23,141,1999,23200.0,5,1,1300,1
2,126,1998,21360.0,4,2,1405,1
9,140,2497,23200.0,4,2,1847,1
2,163,1796,48400.0,2,1,1590,1
2,110,1560,24790.0,5,2,1555,1
9,224,2987,60800.0,5,2,2110,1
8,100,1499,33799.99,5,2,1430,1
12,130,2188,32310.0,5,2,1662,1
8,85,2798,20775.79,5,2,2007,1
6,114,2184,27557.0,5,2,1541,1
9,102,1896,25734.6,5,2,1790,1
1,130,1896,25840.0,3,2,1245,1
3,140,1991,22550.0,5,2,1596,1
6,98,2299,24040.48,4,2,1600,1
3,130,1598,26100.0,5,2,1490,1
7,82,2148,22886.8,5,2,1825,1
15,140,1997,27560.0,4,2,1534,1
1,143,1968,33589.6,2,2,1636,1
4,136,2231,25200.0,5,2,1485,1
3,86,2953,15817.44,5,2,1820,1
2,86,2446,19159.0,5,2,1745,1
1,126,1998,20180.0,5,2,1385,1
18,180,1997,38952.79,3,1,1400,1
1,75,2461,25245.08,3,1,1797,1
3,129,1896,30780.0,5,1,1445,1
2,136,1997,26740.0,4,2,1505,1
5,100,1995,23239.54,5,2,1428,1
3,115,1910,22200.0,3,2,1270,1
5,140,1799,24200.0,3,1,1278,1
4,140,1968,26385.0,5,2,1316,1
1,114,1560,28150.01,5,2,1445,1
2,140,1968,32598.17,5,2,1820,1
24,109,2461,27612.0,5,2,1941,1
31,150,1910,29000.0,5,2,1530,1
16,122,2261,27500.0,4,2,1375,1
1,140,1968,28120.0,4,2,1452,1
6,108,1896,24160.0,2,2,1388,1
2,136,1997,24540.0,5,2,1492,1
1,105,1896,24990.0,5,2,1335,1
4,115,2402,26160.0,5,2,2058,1
1,150,1395,35393.95,5,1,1724,1
1,136,1997,25500.0,5,2,1447,1
10,130,1896,25270.0,3,2,1200,1
10,150,1781,25060.0,3,1,1175,1
2,130,1896,30670.0,4,2,1498,1
1,170,1956,31790.0,5,2,1628,1
2,75,1910,29277.0,5,1,1490,1
2,115,1998,22830.0,5,2,1480,1
2,197,2967,31750.0,5,1,1590,1
1,140,1968,31610.0,4,2,1430,1
8,136,2998,39331.25,4,2,1470,1
9,136,1997,23555.0,4,2,1461,1
5,125,1598,34715.0,5,2,1901,1
2,105,1910,27603.0,5,2,1355,1
3,92,1560,24689.0,5,2,1851,1
5,109,2148,25323.96,5,2,1815,1
5,100,1870,22900.0,5,2,1677,1
2,130,1998,22883.0,5,2,1963,1
4,88,2148,22011.0,5,2,1815,1
1,130,2287,34810.01,5,2,2060,1
7,102,2946,37334.87,4,2,1556,1
6,136,1997,29940.0,5,2,1730,1
2,170,2685,40823.11,4,2,1650,1
1,150,3996,69000.0,5,2,2260,1
3,130,1896,30670.0,4,2,1498,1
4,116,2286,29475.6,2,2,1860,1
19,140,1997,25100.0,5,1,1356,1
2,136,1598,27512.1,5,2,1653,1
6,140,1560,22925.0,4,2,1362,1
8,129,1870,24030.0,3,2,1495,1
1,143,2148,41523.11,4,2,1590,1
2,102,2461,20133.91,5,2,1915,1
2,100,1870,22193.0,5,2,1780,1
1,140,1968,37921.4,4,2,2222,1
11,136,1896,22265.0,5,2,1301,1
25,245,2835,24867.3,5,2,1830,1
5,100,1870,22810.0,5,2,1678,1
2,177,1995,35900.0,5,2,1575,1
2,125,1984,27330.0,2,1,1310,1
4,85,2148,27793.6,3,1,1730,1
2,115,2499,32340.46,5,2,1880,1
7,480,3600,170323.0,2,1,1655,1
2,150,1997,33700.0,5,2,1425,1
4,109,1997,30540.0,5,2,1661,1
1,143,1968,32810.0,4,2,1480,1
3,136,1582,23625.0,4,2,1370,1
3,177,2685,44223.11,4,2,1650,1
1,110,4530,35854.23,0,2,4390,1
1,100,1870,23570.0,5,2,1724,1
17,125,2172,21159.22,3,2,1235,1
1,163,1995,34500.0,4,2,1430,1
5,135,2464,24470.0,5,2,1745,1
5,177,1968,48880.01,5,2,1804,1
9,106,2286,28721.2,2,2,1660,1
13,136,1997,23555.0,5,2,1465,1
10,150,2188,39600.0,5,2,1825,1
1,125,2172,23050.0,5,2,1495,1
3,184,2987,36615.4,5,2,1934,1
7,177,2231,36445.0,4,2,1585,1
2,105,1998,27090.0,5,2,1456,1
8,140,2497,27381.0,5,2,1984,1
5,141,1998,32850.0,5,2,1929,1
2,80,3005,16119.0,4,2,1445,1
3,130,1896,32680.0,5,2,1480,1
23,140,1968,30310.0,4,2,1454,1
6,45,1998,38128.35,3,1,1440,1
14,140,2204,23300.0,5,2,1351,1
18,88,2461,19346.58,4,2,1685,1
7,110,1870,24200.0,2,2,1315,1
2,136,2996,41020.04,4,2,1490,1
1,82,2148,30310.4,4,2,1848,1
2,130,1896,24650.0,4,2,1375,1
3,140,1998,25500.0,5,2,1455,1
1,115,1870,22775.0,4,2,1370,1
4,150,1968,24142.0,5,2,1230,1
7,130,1997,33889.99,5,2,2007,1
1,90,1896,30771.82,5,2,1450,1
5,250,3189,47330.0,3,1,1520,1
1,224,3199,79500.0,4,1,1800,1
2,140,2204,27000.0,4,2,1372,1
1,140,1968,21300.81,5,2,1410,1
7,150,1995,27850.0,5,2,1462,1
1,140,1968,33400.0,5,2,1699,1
3,130,1896,29010.0,4,2,1395,1
3,68,1997,28150.0,4,2,1635,1
2,109,1991,24580.0,5,2,1270,1
23,138,2495,33672.0,5,2,2150,1
6,120,2953,26723.45,2,2,2000,1
2,170,1956,34540.0,5,2,1548,1
2,184,1598,24250.0,5,2,1385,1
14,110,1896,25753.37,4,2,1350,1
3,140,1364,23420.0,5,1,1445,1
7,127,2798,25920.0,5,2,1975,1
2,112,1991,25650.0,5,2,1720,1
4,135,1799,27219.84,4,1,1350,1
8,120,1560,27080.01,5,2,1420,1
5,170,2143,39825.0,4,2,1550,1
10,130,1896,24650.0,4,2,1375,1
5,85,1997,21370.0,5,2,1790,1
7,90,2488,36480.0,5,2,2235,1
3,116,2286,24313.6,5,2,1862,1
6,102,2148,21390.4,4,2,1630,1
4,86,2463,27495.0,5,2,1825,1
5,163,2148,38123.11,4,2,1590,1
5,110,1997,23480.0,5,2,1460,1
11,125,2172,24500.0,4,2,1450,1
7,136,1995,38850.0,5,2,1505,1
5,150,1991,27956.2,4,1,1360,1
2,225,1781,43960.0,2,1,1475,1
12,102,2874,20378.4,2,2,1560,1
4,177,1995,40800.0,5,2,1740,1
3,105,1995,21670.0,5,2,1495,1
19,90,2402,25260.0,5,2,2058,1
4,95,2198,28670.01,5,2,1845,1
2,125,2664,23573.0,3,2,1745,1
5,130,1997,27050.0,4,2,1620,1
5,100,2496,40200.0,5,2,1590,1
2,150,2148,29225.04,5,2,1790,1
1,140,1968,35870.0,4,2,1540,1
3,192,2494,41200.0,4,1,1530,1
13,136,1997,24100.0,5,2,1421,1
3,100,1997,33240.0,3,1,1676,1
2,150,1997,34280.0,4,2,1955,1
1,105,1896,22830.0,5,2,1498,1
7,122,1995,26000.0,5,2,1310,1
3,136,2963,27724.0,5,2,1848,1
6,130,1998,22980.0,4,2,1415,1
4,115,2477,26750.0,3,2,1925,1
4,224,2987,60800.0,5,2,2110,1
12,126,1998,20180.0,5,2,1385,1
12,125,2663,25452.86,3,2,1755,1
13,109,1997,23550.0,5,2,1574,1
4,76,2496,17814.05,5,2,1645,1
1,122,1796,22910.0,5,1,1335,1
1,76,2496,17182.94,5,2,1938,1
3,170,2143,40511.71,4,2,1590,1
4,115,1685,24832.42,5,2,1415,1
1,136,2179,24850.0,4,2,1410,1
1,143,2498,35758.04,4,2,1480,1
34,100,2663,22011.47,5,2,1820,1
1,130,1896,29390.0,4,2,1425,1
5,133,1997,29070.0,3,1,1661,1
23,140,1991,20430.0,5,2,1474,1
3,110,2953,22172.15,2,2,1570,1
13,130,1870,25600.0,5,2,1500,1
1,210,1598,28950.0,3,1,1140,1
1,136,1997,24970.0,5,2,1306,1
2,172,2656,25200.0,4,1,1443,1
1,140,1968,29900.0,3,2,1370,1
3,258,2993,78100.01,5,2,2065,1
6,105,2476,17970.26,3,2,1710,1
2,90,2148,38439.2,5,1,1495,1
8,115,1896,23289.22,4,2,1361,1
6,231,3199,67181.13,4,1,1905,1
8,175,1997,35500.0,4,2,1702,1
8,150,1910,23290.0,5,2,1333,1
11,170,1560,23540.0,3,1,1205,1
7,100,1995,47722.44,5,2,1595,1
2,140,1968,23220.44,5,2,1315,1
1,180,3960,21035.42,3,1,1495,1
3,136,1598,27512.1,5,2,1653,1
4,136,1997,22100.0,4,2,1316,1
1,120,1870,22145.0,5,2,1310,1
3,120,1910,21950.0,5,2,1320,1
1,140,1997,27700.0,5,2,1509,1
16,130,2488,39630.0,4,2,2235,1
17,255,3123,54160.0,4,1,1680,1
10,84,5654,55364.45,5,1,1835,1
33,107,2446,20630.68,5,2,1725,1
5,130,1598,22950.0,5,2,1498,1
2,140,1998,20720.0,5,1,1290,1
7,120,1560,29770.01,5,2,1420,1
3,116,2494,35800.27,3,2,1765,1
32,75,4525,35423.65,0,2,4500,1
3,94,1802,44300.0,0,1,410,1
3,136,1598,27000.0,5,1,1290,1
25,100,2198,29650.0,6,2,1881,1
2,140,1997,22800.0,5,1,1356,1
3,115,1896,26570.75,4,2,1403,1
2,218,2993,55600.0,5,2,2105,1
1,140,1968,36469.4,2,2,2065,1
4,109,2148,22092.2,5,2,1745,1
3,163,1998,36523.11,4,1,1510,1
4,145,1998,27975.0,4,1,1300,1
1,120,1598,34198.05,5,2,1880,1
4,140,1991,27100.0,5,2,1365,1
3,136,2148,37005.12,5,2,1540,1
5,115,1896,24420.0,3,1,1498,1
3,163,2993,50800.0,4,2,1765,1
1,128,2179,36140.0,5,2,1783,1
5,109,1997,24308.11,4,1,1260,1
4,99,2477,19984.0,3,2,1690,1
9,133,2488,26838.0,4,2,1830,1
2,122,2798,21654.23,2,2,1785,1
10,110,2286,21292.0,5,2,1750,1
14,140,1997,22800.0,5,1,1356,1
6,115,1896,26624.84,4,2,1360,1
25,245,2148,19859.2,5,2,1625,1
5,100,1998,22930.0,5,2,1968,1
18,84,2820,20291.56,5,2,2674,1
4,115,1685,29100.0,5,2,1415,1
5,110,1997,22310.0,5,2,1535,1
2,130,2287,32130.0,5,2,1975,1
5,130,1896,30050.0,5,2,1706,1
2,90,1968,31610.0,5,2,1430,1
4,140,2497,27381.0,5,2,1984,1
11,105,1896,25630.0,5,2,1477,1
1,94,2476,15416.0,5,2,1689,1
1,116,2286,19627.2,2,2,1487,1
5,184,1995,38700.0,2,2,1420,1
4,125,2172,24729.44,5,2,1475,1
17,112,2497,35190.22,4,2,1450,1
4,150,1910,26900.0,3,2,1365,1
3,140,1968,34420.0,5,2,1590,1
9,68,2970,25520.0,0,2,1850,1
21,140,1968,26520.0,5,2,1380,1
17,68,2970,25520.0,0,2,1850,1
2,125,2172,24190.0,2,2,1310,1
